,Node1,Relation,Node2
2072,green anarchism,SUBJECT,animal rights
2073,green anarchism,SUBJECT,political theories
2074,green anarchism,SUBJECT,simple living
2075,green anarchism,SUBJECT,green anarchism
2076,green anarchism,SUBJECT,animal liberation front
2077,independence anarchism,CLOSELY_RELATED_TO,workers' self-management
2078,individualist anarchism,CLOSELY_RELATED_TO,workers' self-management
2079,individualist anarchism,SUBJECT,anarchist schools of thought
2080,individualist anarchism,SUBJECT,articles with inconsistent citation formats
2081,individualist anarchism,SUBJECT,individualism
2082,individualist anarchism,SUBJECT,individualist anarchism
2083,individualist anarchism,SUBJECT,libertarianism by form
2084,individualist anarchism,SUBJECT,political theories
2085,insurrectionary anarchism,CLOSELY_RELATED_TO,workers' self-management
2086,insurrectionary anarchism,SUBJECT,insurrectionary anarchism
2087,jewish anarchism,CLOSELY_RELATED_TO,workers' self-management
2088,jewish anarchism,SUBJECT,anarchist movements
2089,jewish anarchism,SUBJECT,secular jewish culture
2090,jewish anarchism,SUBJECT,jewish anarchism
2091,mutualism (economic theory),CLOSELY_RELATED_TO,workers' self-management
2092,mutualism (economic theory),SUBJECT,market socialism
2093,mutualism (economic theory),SUBJECT,mutualism (economic theory)
2094,mutualism (economic theory),SUBJECT,anarchist schools of thought
2095,mutualism (economic theory),SUBJECT,economic theories
2096,mutualism (economic theory),SUBJECT,individualist anarchism
2097,mutualism (economic theory),SUBJECT,left-libertarianism
2098,mutualism (economic theory),SUBJECT,libertarian socialism
2099,mutualism (economic theory),SUBJECT,libertarianism by form
2100,mutualism (economic theory),SUBJECT,pierre-joseph proudhon
2101,anarcho-naturism,CLOSELY_RELATED_TO,workers' self-management
2102,anarcho-pacifism,CLOSELY_RELATED_TO,workers' self-management
2103,philosophical anarchism,CLOSELY_RELATED_TO,workers' self-management
2104,philosophical anarchism,SUBJECT,individualist anarchism
2105,philosophical anarchism,SUBJECT,libertarianism by form
2106,philosophical anarchism,SUBJECT,political ideologies
2107,philosophical anarchism,SUBJECT,sovereignty
2108,platformism,CLOSELY_RELATED_TO,workers' self-management
2109,platformism,SUBJECT,makhnovism
2110,platformism,SUBJECT,anarchist communism
2111,platformism,SUBJECT,anarchist schools of thought
2112,platformism,SUBJECT,political theories
2113,platformism,SUBJECT,platformism
2114,post-anarchism,CLOSELY_RELATED_TO,workers' self-management
2115,post-anarchism,SUBJECT,post-structuralism
2116,post-anarchism,SUBJECT,postmodern theory
2117,post-anarchism,SUBJECT,postanarchism
2118,postcolonial anarchism,CLOSELY_RELATED_TO,workers' self-management
2119,postcolonial anarchism,SUBJECT,issues in anarchism
2120,postcolonial anarchism,SUBJECT,postcolonialism
2121,postcolonial anarchism,SUBJECT,anarchist schools of thought
2122,postcolonial anarchism,SUBJECT,neocolonialism
2123,post-left anarchy,CLOSELY_RELATED_TO,workers' self-management
2124,post-left anarchy,SUBJECT,post-left anarchism
2125,post-left anarchy,SUBJECT,refusal of work
2126,post-left anarchy,SUBJECT,anarchist theory
2127,anarcho-primitivism,CLOSELY_RELATED_TO,workers' self-management
2128,anarcho-primitivism,SUBJECT,anarcho-primitivism
2129,anarcho-primitivism,SUBJECT,criticism of science
2130,anarcho-primitivism,SUBJECT,cultural anthropology
2131,anarcho-primitivism,SUBJECT,political ideologies
2132,anarcho-primitivism,SUBJECT,simple living
2133,anarcho-primitivism,SUBJECT,social philosophy
2134,queer anarchism,CLOSELY_RELATED_TO,workers' self-management
2135,queer anarchism,SUBJECT,issues in anarchism
2136,queer anarchism,SUBJECT,intersectionality
2137,queer anarchism,SUBJECT,lgbt rights
2138,queer anarchism,SUBJECT,queer
2139,queer anarchism,SUBJECT,queer anarchism
2140,queer anarchism,SUBJECT,anarchism and free love
2141,social anarchism,CLOSELY_RELATED_TO,workers' self-management
2142,social anarchism,SUBJECT,anti-capitalism
2143,social anarchism,SUBJECT,social anarchism
2144,anarcho-syndicalism,CLOSELY_RELATED_TO,workers' self-management
2145,anarcho-syndicalism,SUBJECT,anarcho-syndicalism
2146,anarcho-syndicalism,SUBJECT,anti-capitalism
2147,anarcho-syndicalism,SUBJECT,economic ideologies
2148,anarcho-syndicalism,SUBJECT,history of anarchism
2149,anarcho-syndicalism,SUBJECT,history of social movements
2150,anarcho-syndicalism,SUBJECT,political ideologies
2151,synthesis anarchism,CLOSELY_RELATED_TO,workers' self-management
2152,synthesis anarchism,SUBJECT,synthesis anarchism
2153,synthesis anarchism,SUBJECT,anarchist schools of thought
2154,synthesis anarchism,SUBJECT,anarchist theory
2155,synthesis anarchism,SUBJECT,anarchism without adjectives
2156,anarchism without adjectives,CLOSELY_RELATED_TO,workers' self-management
2157,anarchism without adjectives,SUBJECT,synthesis anarchism
2158,anarchism without adjectives,SUBJECT,anarchist schools of thought
2159,anarchism without adjectives,SUBJECT,anarchism without adjectives
2160,anarchy,CLOSELY_RELATED_TO,workers' self-management
2161,anarchy,SUBJECT,anarchist theory
2162,anarchy,SUBJECT,economic systems
2163,anarchist black cross,CLOSELY_RELATED_TO,workers' self-management
2164,anarchist criminology,CLOSELY_RELATED_TO,workers' self-management
2165,anationalism,CLOSELY_RELATED_TO,workers' self-management
2166,anationalism,SUBJECT,cosmopolitanism
2167,anationalism,SUBJECT,internationalism
2168,anationalism,SUBJECT,anarchist theory
2169,anationalism,SUBJECT,esperanto culture
2170,anationalism,SUBJECT,nationalism
2171,anationalism,SUBJECT,political terminology
2172,anationalism,SUBJECT,world government
2173,anationalism,SUBJECT,anti-nationalism
2174,anti-authoritarianism,CLOSELY_RELATED_TO,workers' self-management
2175,anti-capitalism,CLOSELY_RELATED_TO,workers' self-management
2176,anti-capitalism,SUBJECT,anti-capitalism
2177,anti-capitalism,SUBJECT,economic ideologies
2178,anti-capitalism,SUBJECT,labour relations
2179,anti-capitalism,SUBJECT,political ideologies
2180,anti-capitalism,SUBJECT,political movements
2181,anti-capitalism,SUBJECT,schools of economic thought
2182,antimilitarism,CLOSELY_RELATED_TO,workers' self-management
2183,antimilitarism,SUBJECT,anti-war
2184,antimilitarism,SUBJECT,anti-militarism
2185,antimilitarism,SUBJECT,activism
2186,antimilitarism,SUBJECT,anarchist theory
2187,antimilitarism,SUBJECT,pacifism
2188,antimilitarism,SUBJECT,political theories
2189,antimilitarism,SUBJECT,social philosophy
2190,antimilitarism,SUBJECT,socialism
2191,affinity group,CLOSELY_RELATED_TO,workers' self-management
2192,affinity group,SUBJECT,activism by type
2193,affinity group,SUBJECT,civil disobedience
2194,affinity group,SUBJECT,anarchist theory
2195,autonomous social center,CLOSELY_RELATED_TO,workers' self-management
2196,black bloc,CLOSELY_RELATED_TO,workers' self-management
2197,black bloc,SUBJECT,anonymity
2198,black bloc,SUBJECT,anarchist theory
2199,black bloc,SUBJECT,anarcho-punk
2200,black bloc,SUBJECT,diy culture
2201,black bloc,SUBJECT,protest tactics
2202,classless society,CLOSELY_RELATED_TO,workers' self-management
2203,classless society,SUBJECT,ideologies
2204,classless society,SUBJECT,marxist theory
2205,class conflict,CLOSELY_RELATED_TO,workers' self-management
2206,class conflict,SUBJECT,political science
2207,class conflict,SUBJECT,social classes
2208,class conflict,SUBJECT,socialism
2209,commune (socialism),CLOSELY_RELATED_TO,workers' self-management
2210,commune (socialism),SUBJECT,anti-capitalism
2211,commune (socialism),SUBJECT,marxism
2212,commune (socialism),SUBJECT,social anarchism
2213,commune (socialism),SUBJECT,socialism
2214,consensus democracy,CLOSELY_RELATED_TO,workers' self-management
2215,consensus democracy,SUBJECT,democracy
2216,consensus democracy,SUBJECT,politics of guernsey
2217,conscientious objector,CLOSELY_RELATED_TO,workers' self-management
2218,conscientious objector,SUBJECT,conscientious objection
2219,conscientious objector,SUBJECT,conscription
2220,conscientious objector,SUBJECT,nonviolence
2221,conscientious objector,SUBJECT,military sociology
2222,decentralization,CLOSELY_RELATED_TO,workers' self-management
2223,decentralization,SUBJECT,administration
2224,decentralization,SUBJECT,cyberpunk themes
2225,decentralization,SUBJECT,decentralization
2226,decentralization,SUBJECT,organizational theory
2227,deep ecology,CLOSELY_RELATED_TO,workers' self-management
2228,deep ecology,SUBJECT,environmental ethics
2229,deep ecology,SUBJECT,environmental social science concepts
2230,deep ecology,SUBJECT,deep ecology
2231,deep ecology,SUBJECT,subfields of ecology
2232,direct action,CLOSELY_RELATED_TO,workers' self-management
2233,direct action,SUBJECT,direct action
2234,direct action,SUBJECT,far-left politics
2235,direct action,SUBJECT,industrial workers of the world
2236,direct democracy,CLOSELY_RELATED_TO,workers' self-management
2237,direct democracy,SUBJECT,direct democracy
2238,direct democracy,SUBJECT,referendums
2239,direct democracy,SUBJECT,direct action
2240,direct democracy,SUBJECT,anarchist theory
2241,direct democracy,SUBJECT,ancient greek society
2242,direct democracy,SUBJECT,autonomy
2243,direct democracy,SUBJECT,democracy
2244,direct democracy,SUBJECT,political philosophy
2245,direct democracy,SUBJECT,politics of switzerland
2246,direct democracy,SUBJECT,popular sovereignty
2247,direct democracy,SUBJECT,social anarchism
2248,direct democracy,SUBJECT,social movements
2249,especifismo,CLOSELY_RELATED_TO,workers' self-management
2250,especifismo,SUBJECT,anarchist theory
2251,especifismo,SUBJECT,platformism
2252,expropriative anarchism,CLOSELY_RELATED_TO,workers' self-management
2253,expropriative anarchism,SUBJECT,anarchist movements
2254,expropriative anarchism,SUBJECT,anarchism in spain
2255,expropriative anarchism,SUBJECT,illegalism
2256,expropriative anarchism,SUBJECT,anarchism in argentina
2257,free association (communism and anarchism),CLOSELY_RELATED_TO,workers' self-management
2258,free association (communism and anarchism),SUBJECT,marxist theory
2259,free association (communism and anarchism),SUBJECT,anarchist theory
2260,free association (communism and anarchism),SUBJECT,anti-capitalism
2261,free association (communism and anarchism),SUBJECT,political philosophy
2262,free association (communism and anarchism),SUBJECT,socialism
2263,free love,CLOSELY_RELATED_TO,workers' self-management
2264,free love,SUBJECT,hippie movement
2265,free love,SUBJECT,love
2266,free love,SUBJECT,sexual revolution
2267,free love,SUBJECT,free love
2268,left-wing market anarchism,CLOSELY_RELATED_TO,workers' self-management
2269,freethought,CLOSELY_RELATED_TO,workers' self-management
2270,freethought,SUBJECT,civil disobedience
2271,freethought,SUBJECT,criticism of religion
2272,freethought,SUBJECT,truth
2273,freethought,SUBJECT,agnosticism
2274,freethought,SUBJECT,anarchist theory
2275,freethought,SUBJECT,atheism
2276,freethought,SUBJECT,deism
2277,freethought,SUBJECT,disengagement from religion
2278,freethought,SUBJECT,empiricism
2279,freethought,SUBJECT,epistemological theories
2280,freethought,SUBJECT,epistemology of religion
2281,freethought,SUBJECT,freethought
2282,freethought,SUBJECT,humanism
2283,freethought,SUBJECT,logic
2284,freethought,SUBJECT,philosophical movements
2285,freethought,SUBJECT,reasoning
2286,freethought,SUBJECT,secularism
2287,freethought,SUBJECT,skepticism
2288,freethought,SUBJECT,thought
2289,horizontalidad,CLOSELY_RELATED_TO,workers' self-management
2290,horizontalidad,SUBJECT,anti-globalization
2291,horizontalidad,SUBJECT,anarchist movements
2292,illegalism,CLOSELY_RELATED_TO,workers' self-management
2293,illegalism,SUBJECT,anarchist movements
2294,illegalism,SUBJECT,crime
2295,illegalism,SUBJECT,individualist anarchism
2296,illegalism,SUBJECT,anarchism in france
2297,illegalism,SUBJECT,illegalism
2298,individualism,CLOSELY_RELATED_TO,workers' self-management
2299,individualism,SUBJECT,anarchist theory
2300,individualism,SUBJECT,autonomy
2301,individualism,SUBJECT,ethical theories
2302,individualism,SUBJECT,individualism
2303,individualism,SUBJECT,libertarian theory
2304,individualism,SUBJECT,narcissism
2305,individualism,SUBJECT,philosophy of life
2306,individualism,SUBJECT,political culture
2307,individualism,SUBJECT,political philosophy
2308,individualism,SUBJECT,political theories
2309,individualism,SUBJECT,self
2310,individual reclamation,CLOSELY_RELATED_TO,workers' self-management
2311,individual reclamation,SUBJECT,anarchist theory
2312,individual reclamation,SUBJECT,crime
2313,individual reclamation,SUBJECT,individualist anarchism
2314,individual reclamation,SUBJECT,illegalism
2315,isocracy,CLOSELY_RELATED_TO,workers' self-management
2316,isocracy,SUBJECT,forms of government
2317,anarchist law,CLOSELY_RELATED_TO,workers' self-management
2318,anarchist law,SUBJECT,issues in anarchism
2319,anarchist law,SUBJECT,philosophy of law
2320,magonism,CLOSELY_RELATED_TO,workers' self-management
2321,magonism,SUBJECT,mexican revolution
2322,magonism,SUBJECT,anarchist movements
2323,magonism,SUBJECT,anarchist communism
